Zip	City	State	Region	District	Latitude (State Centre)	Lonitude (State Centre)2
52408	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52409	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52410	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52411	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52497	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52498	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52499	Cedar Rapids, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52621	Crawfordsville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52701	Andover, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52720	Atalissa, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52721	Bennett, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52722	Bettendorf, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52726	Blue Grass, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52727	Bryant, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52728	Buffalo, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52729	Calamus, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52730	Camanche, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52731	Charlotte, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52732	Clinton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52733	Clinton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52734	Clinton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52736	Clinton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52737	Columbus City, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52738	Columbus Junction, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52739	Conesville, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52742	De Witt, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52745	Dixon, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52746	Donahue, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52747	Durant, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52748	Eldridge, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52749	Fruitland, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52750	Goose Lake, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52751	Grand Mound, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52753	Le Claire, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52755	Lone Tree, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52756	Long Grove, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52757	Low Moor, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52758	Mc Causland, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52759	Montpelier, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52760	Moscow, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52761	Muscatine, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52765	New Liberty, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52766	Nichols, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52767	Pleasant Valley, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52768	Princeton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52769	Stockton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52771	Teeds Grove, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52772	Tipton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52773	Walcott, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52774	Welton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52776	West Liberty, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52777	Wheatland, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52778	Wilton, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52801	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52802	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52803	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52804	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52805	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52806	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52807	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52808	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
52809	Davenport, IA	IA	Central	District #27	42.02996663	-93.46588059999999
67	N Central Comanche Cnty, OK	OK	Central	District #22	35.50225617	-97.2532301
73001	Albert, OK	OK	Central	District #22	35.50225617	-97.2532301
73005	Anadarko, OK	OK	Central	District #22	35.50225617	-97.2532301
73006	Apache, OK	OK	Central	District #22	35.50225617	-97.2532301
73015	Carnegie, OK	OK	Central	District #22	35.50225617	-97.2532301
73017	Cement, OK	OK	Central	District #22	35.50225617	-97.2532301
73021	Colony, OK	OK	Central	District #22	35.50225617	-97.2532301
73029	Cyril, OK	OK	Central	District #22	35.50225617	-97.2532301
73038	Fort Cobb, OK	OK	Central	District #22	35.50225617	-97.2532301
73041	Gotebo, OK	OK	Central	District #22	35.50225617	-97.2532301
73042	Gracemont, OK	OK	Central	District #22	35.50225617	-97.2532301
73055	Marlow, OK	OK	Central	District #22	35.50225617	-97.2532301
73062	Mountain View, OK	OK	Central	District #22	35.50225617	-97.2532301
73082	Rush Springs, OK	OK	Central	District #22	35.50225617	-97.2532301
73401	Ardmore, OK	OK	Central	District #22	35.50225617	-97.2532301
73402	Ardmore, OK	OK	Central	District #22	35.50225617	-97.2532301
73403	Ardmore, OK	OK	Central	District #22	35.50225617	-97.2532301
73425	Countyline, OK	OK	Central	District #22	35.50225617	-97.2532301
73430	Burneyville, OK	OK	Central	District #22	35.50225617	-97.2532301
73432	Coleman, OK	OK	Central	District #22	35.50225617	-97.2532301
73434	Foster, OK	OK	Central	District #22	35.50225617	-97.2532301
73435	Fox, OK	OK	Central	District #22	35.50225617	-97.2532301
73436	Gene Autry, OK	OK	Central	District #22	35.50225617	-97.2532301
73437	Graham, OK	OK	Central	District #22	35.50225617	-97.2532301
73438	Healdton, OK	OK	Central	District #22	35.50225617	-97.2532301
73439	Kingston, OK	OK	Central	District #22	35.50225617	-97.2532301
73440	Lebanon, OK	OK	Central	District #22	35.50225617	-97.2532301
73441	Leon, OK	OK	Central	District #22	35.50225617	-97.2532301
73442	Loco, OK	OK	Central	District #22	35.50225617	-97.2532301
73443	Lone Grove, OK	OK	Central	District #22	35.50225617	-97.2532301
73444	Hennepin, OK	OK	Central	District #22	35.50225617	-97.2532301
73446	Madill, OK	OK	Central	District #22	35.50225617	-97.2532301
73447	Mannsville, OK	OK	Central	District #22	35.50225617	-97.2532301
73448	Marietta, OK	OK	Central	District #22	35.50225617	-97.2532301
73449	Mead, OK	OK	Central	District #22	35.50225617	-97.2532301
73450	Milburn, OK	OK	Central	District #22	35.50225617	-97.2532301
73453	Overbrook, OK	OK	Central	District #22	35.50225617	-97.2532301
73455	Ravia, OK	OK	Central	District #22	35.50225617	-97.2532301
73456	Ringling, OK	OK	Central	District #22	35.50225617	-97.2532301
73458	Springer, OK	OK	Central	District #22	35.50225617	-97.2532301
73459	Thackerville, OK	OK	Central	District #22	35.50225617	-97.2532301
73460	Tishomingo, OK	OK	Central	District #22	35.50225617	-97.2532301
73461	Wapanucka, OK	OK	Central	District #22	35.50225617	-97.2532301
73463	Wilson, OK	OK	Central	District #22	35.50225617	-97.2532301
73481	Ratliff City, OK	OK	Central	District #22	35.50225617	-97.2532301
73487	Tatums, OK	OK	Central	District #22	35.50225617	-97.2532301
73488	Tussy, OK	OK	Central	District #22	35.50225617	-97.2532301
73491	Velma, OK	OK	Central	District #22	35.50225617	-97.2532301
73501	Lawton, OK	OK	Central	District #22	35.50225617	-97.2532301
73502	Lawton, OK	OK	Central	District #22	35.50225617	-97.2532301
73503	Fort Sill, OK	OK	Central	District #22	35.50225617	-97.2532301
73505	Lawton, OK	OK	Central	District #22	35.50225617	-97.2532301
73506	Lawton, OK	OK	Central	District #22	35.50225617	-97.2532301
73507	Lawton, OK	OK	Central	District #22	35.50225617	-97.2532301
73520	Addington, OK	OK	Central	District #22	35.50225617	-97.2532301
73521	Altus, OK	OK	Central	District #22	35.50225617	-97.2532301
73522	Altus, OK	OK	Central	District #22	35.50225617	-97.2532301
73523	Altus Afb, OK	OK	Central	District #22	35.50225617	-97.2532301
73526	Blair, OK	OK	Central	District #22	35.50225617	-97.2532301
73527	Cache, OK	OK	Central	District #22	35.50225617	-97.2532301
73528	Chattanooga, OK	OK	Central	District #22	35.50225617	-97.2532301
73529	Comanche, OK	OK	Central	District #22	35.50225617	-97.2532301
73530	Davidson, OK	OK	Central	District #22	35.50225617	-97.2532301
73531	Devol, OK	OK	Central	District #22	35.50225617	-97.2532301
73532	Duke, OK	OK	Central	District #22	35.50225617	-97.2532301
73533	Duncan, OK	OK	Central	District #22	35.50225617	-97.2532301
73534	Duncan, OK	OK	Central	District #22	35.50225617	-97.2532301
73536	Duncan, OK	OK	Central	District #22	35.50225617	-97.2532301
73537	Eldorado, OK	OK	Central	District #22	35.50225617	-97.2532301
73538	Elgin, OK	OK	Central	District #22	35.50225617	-97.2532301
73539	Elmer, OK	OK	Central	District #22	35.50225617	-97.2532301
73540	Faxon, OK	OK	Central	District #22	35.50225617	-97.2532301
73541	Fletcher, OK	OK	Central	District #22	35.50225617	-97.2532301
73542	Frederick, OK	OK	Central	District #22	35.50225617	-97.2532301
73543	Geronimo, OK	OK	Central	District #22	35.50225617	-97.2532301
73544	Gould, OK	OK	Central	District #22	35.50225617	-97.2532301
73546	Grandfield, OK	OK	Central	District #22	35.50225617	-97.2532301
73547	Granite, OK	OK	Central	District #22	35.50225617	-97.2532301
73548	Hastings, OK	OK	Central	District #22	35.50225617	-97.2532301
73549	Headrick, OK	OK	Central	District #22	35.50225617	-97.2532301
73550	Hollis, OK	OK	Central	District #22	35.50225617	-97.2532301
73551	Hollister, OK	OK	Central	District #22	35.50225617	-97.2532301
73552	Indiahoma, OK	OK	Central	District #22	35.50225617	-97.2532301
73553	Loveland, OK	OK	Central	District #22	35.50225617	-97.2532301
73554	Mangum, OK	OK	Central	District #22	35.50225617	-97.2532301
73555	Manitou, OK	OK	Central	District #22	35.50225617	-97.2532301
73556	Martha, OK	OK	Central	District #22	35.50225617	-97.2532301
73557	Medicine Park, OK	OK	Central	District #22	35.50225617	-97.2532301
73558	Meers, OK	OK	Central	District #22	35.50225617	-97.2532301
73559	Mountain Park, OK	OK	Central	District #22	35.50225617	-97.2532301
73560	Olustee, OK	OK	Central	District #22	35.50225617	-97.2532301
73561	Oscar, OK	OK	Central	District #22	35.50225617	-97.2532301
73562	Randlett, OK	OK	Central	District #22	35.50225617	-97.2532301
73564	Roosevelt, OK	OK	Central	District #22	35.50225617	-97.2532301
73565	Ryan, OK	OK	Central	District #22	35.50225617	-97.2532301
73566	Snyder, OK	OK	Central	District #22	35.50225617	-97.2532301
73567	Sterling, OK	OK	Central	District #22	35.50225617	-97.2532301
73568	Temple, OK	OK	Central	District #22	35.50225617	-97.2532301
73569	Terral, OK	OK	Central	District #22	35.50225617	-97.2532301
73570	Tipton, OK	OK	Central	District #22	35.50225617	-97.2532301
73571	Vinson, OK	OK	Central	District #22	35.50225617	-97.2532301
73572	Walters, OK	OK	Central	District #22	35.50225617	-97.2532301
73573	Waurika, OK	OK	Central	District #22	35.50225617	-97.2532301
73627	Carter, OK	OK	Central	District #22	35.50225617	-97.2532301
73632	Cordell, OK	OK	Central	District #22	35.50225617	-97.2532301
73641	Dill City, OK	OK	Central	District #22	35.50225617	-97.2532301
73651	Hobart, OK	OK	Central	District #22	35.50225617	-97.2532301
73655	Lone Wolf, OK	OK	Central	District #22	35.50225617	-97.2532301
73661	Rocky, OK	OK	Central	District #22	35.50225617	-97.2532301
73662	Sayre, OK	OK	Central	District #22	35.50225617	-97.2532301
73664	Sentinel, OK	OK	Central	District #22	35.50225617	-97.2532301
73673	Willow, OK	OK	Central	District #22	35.50225617	-97.2532301
74525	Atoka, OK	OK	Central	District #22	35.50225617	-97.2532301
74530	Bromide, OK	OK	Central	District #22	35.50225617	-97.2532301
74533	Caney, OK	OK	Central	District #22	35.50225617	-97.2532301
74534	Centrahoma, OK	OK	Central	District #22	35.50225617	-97.2532301
74535	Clarita, OK	OK	Central	District #22	35.50225617	-97.2532301
74538	Coalgate, OK	OK	Central	District #22	35.50225617	-97.2532301
74553	Kiowa, OK	OK	Central	District #22	35.50225617	-97.2532301
74556	Lehigh, OK	OK	Central	District #22	35.50225617	-97.2532301
74572	Tupelo, OK	OK	Central	District #22	35.50225617	-97.2532301
74576	Wardville, OK	OK	Central	District #22	35.50225617	-97.2532301
74701	Durant, OK	OK	Central	District #22	35.50225617	-97.2532301
74702	Durant, OK	OK	Central	District #22	35.50225617	-97.2532301
74720	Achille, OK	OK	Central	District #22	35.50225617	-97.2532301
74721	Albany, OK	OK	Central	District #22	35.50225617	-97.2532301
74723	Bennington, OK	OK	Central	District #22	35.50225617	-97.2532301
74726	Bokchito, OK	OK	Central	District #22	35.50225617	-97.2532301
74729	Caddo, OK	OK	Central	District #22	35.50225617	-97.2532301
74730	Calera, OK	OK	Central	District #22	35.50225617	-97.2532301
74731	Cartwright, OK	OK	Central	District #22	35.50225617	-97.2532301
74733	Colbert, OK	OK	Central	District #22	35.50225617	-97.2532301
74741	Hendrix, OK	OK	Central	District #22	35.50225617	-97.2532301
74747	Kemp, OK	OK	Central	District #22	35.50225617	-97.2532301
74748	Kenefic, OK	OK	Central	District #22	35.50225617	-97.2532301
74753	Platter, OK	OK	Central	District #22	35.50225617	-97.2532301
74836	Connerville, OK	OK	Central	District #22	35.50225617	-97.2532301
74842	Fittstown, OK	OK	Central	District #22	35.50225617	-97.2532301
74856	Mill Creek, OK	OK	Central	District #22	35.50225617	-97.2532301
74871	Stonewall, OK	OK	Central	District #22	35.50225617	-97.2532301
87733	Mosquero, NM	NM	Central	District #22	34.54695252	-105.8870065
88101	Clovis, NM	NM	Central	District #22	34.54695252	-105.8870065
88102	Clovis, NM	NM	Central	District #22	34.54695252	-105.8870065
88103	Cannon Afb, NM	NM	Central	District #22	34.54695252	-105.8870065
88112	Broadview, NM	NM	Central	District #22	34.54695252	-105.8870065
88113	Causey, NM	NM	Central	District #22	34.54695252	-105.8870065
88114	Crossroads, NM	NM	Central	District #22	34.54695252	-105.8870065
88115	Dora, NM	NM	Central	District #22	34.54695252	-105.8870065
88116	Elida, NM	NM	Central	District #22	34.54695252	-105.8870065
88118	Floyd, NM	NM	Central	District #22	34.54695252	-105.8870065
88119	Fort Sumner, NM	NM	Central	District #22	34.54695252	-105.8870065
88120	Grady, NM	NM	Central	District #22	34.54695252	-105.8870065
88121	House, NM	NM	Central	District #22	34.54695252	-105.8870065
88122	Kenna, NM	NM	Central	District #22	34.54695252	-105.8870065
88123	Lingo, NM	NM	Central	District #22	34.54695252	-105.8870065
88124	Melrose, NM	NM	Central	District #22	34.54695252	-105.8870065
88125	Milnesand, NM	NM	Central	District #22	34.54695252	-105.8870065
88126	Pep, NM	NM	Central	District #22	34.54695252	-105.8870065
88130	Portales, NM	NM	Central	District #22	34.54695252	-105.8870065
88132	Rogers, NM	NM	Central	District #22	34.54695252	-105.8870065
88133	Saint Vrain, NM	NM	Central	District #22	34.54695252	-105.8870065
88134	Taiban, NM	NM	Central	District #22	34.54695252	-105.8870065
88135	Texico, NM	NM	Central	District #22	34.54695252	-105.8870065
88136	Yeso, NM	NM	Central	District #22	34.54695252	-105.8870065
88201	Roswell, NM	NM	Central	District #22	34.54695252	-105.8870065
88202	Roswell, NM	NM	Central	District #22	34.54695252	-105.8870065
88203	Roswell, NM	NM	Central	District #22	34.54695252	-105.8870065
88210	Artesia, NM	NM	Central	District #22	34.54695252	-105.8870065
88211	Artesia, NM	NM	Central	District #22	34.54695252	-105.8870065
88213	Caprock, NM	NM	Central	District #22	34.54695252	-105.8870065
88220	Carlsbad, NM	NM	Central	District #22	34.54695252	-105.8870065
88221	Carlsbad, NM	NM	Central	District #22	34.54695252	-105.8870065
88230	Dexter, NM	NM	Central	District #22	34.54695252	-105.8870065
88231	Eunice, NM	NM	Central	District #22	34.54695252	-105.8870065
88232	Hagerman, NM	NM	Central	District #22	34.54695252	-105.8870065
88240	Hobbs, NM	NM	Central	District #22	34.54695252	-105.8870065
88241	Hobbs, NM	NM	Central	District #22	34.54695252	-105.8870065
88242	Hobbs, NM	NM	Central	District #22	34.54695252	-105.8870065
88244	Hobbs, NM	NM	Central	District #22	34.54695252	-105.8870065
88250	Hope, NM	NM	Central	District #22	34.54695252	-105.8870065
88252	Jal, NM	NM	Central	District #22	34.54695252	-105.8870065
88253	Lake Arthur, NM	NM	Central	District #22	34.54695252	-105.8870065
